Id,Title,Author,Link
884,Memoirs of Extraordinary Popular Delusions — Volume 3,Charles Mackay,http://www.gutenberg.org/ebooks/884
902,"The Happy Prince, and Other Tales",Oscar Wilde,http://www.gutenberg.org/ebooks/902
903,The White Company,Arthur Conan Doyle,http://www.gutenberg.org/ebooks/903
910,White Fang,Jack London,http://www.gutenberg.org/ebooks/910
917,Barnaby Rudge: A Tale of the Riots of 'Eighty,Charles Dickens,http://www.gutenberg.org/ebooks/917
919,Ethics — Part 1,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/919
920,Ethics — Part 2,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/920
926,"Ten Thousand Dreams Interpreted; Or, What's in a Dream",Gustavus Hindman Miller,http://www.gutenberg.org/ebooks/926
928,Alice's Adventures in Wonderland,Lewis Carroll,http://www.gutenberg.org/ebooks/928
930,The Cook's Decameron,Mrs. W. G. Waters,http://www.gutenberg.org/ebooks/930
938,Good Indian,B. M. Bower,http://www.gutenberg.org/ebooks/938
940,The Last of the Mohicans; A narrative of 1757,James Fenimore Cooper,http://www.gutenberg.org/ebooks/940
944,The Voyage of the Beagle,Charles Darwin,http://www.gutenberg.org/ebooks/944
948,Ethics — Part 3,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/948
949,"Tom Swift and His Submarine Boat; Or, Under the Ocean for Sunken Treasure",,http://www.gutenberg.org/ebooks/949
950,"Tom Swift and His Electric Runabout; Or, The Speediest Car on the Road",Appleton,http://www.gutenberg.org/ebooks/950
951,"Tom Swift and His Sky Racer; Or, The Quickest Flight on Record",Victor Appleton,http://www.gutenberg.org/ebooks/951
952,"Tom Swift and His Air Glider; Or, Seeking the Platinum Treasure",Victor Appleton,http://www.gutenberg.org/ebooks/952
953,"Tom Swift and His Big Tunnel; Or, The Hidden City of the Andes",Victor Appleton,http://www.gutenberg.org/ebooks/953
954,"Tom Swift and His War Tank; Or, Doing His Bit for Uncle Sam",Victor Appleton,http://www.gutenberg.org/ebooks/954
955,The Patchwork Girl of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/955
956,Tik-Tok of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/956
957,The Scarecrow of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/957
958,Rinkitink in Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/958
959,The Lost Princess of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/959
960,The Tin Woodman of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/960
961,Glinda of Oz,L. Frank Baum,http://www.gutenberg.org/ebooks/961
964,The Merry Adventures of Robin Hood,Howard Pyle,http://www.gutenberg.org/ebooks/964
965,The Black Tulip,Alexandre Dumas,http://www.gutenberg.org/ebooks/965
966,Maid Marian,Thomas Love Peacock,http://www.gutenberg.org/ebooks/966
971,Ethics — Part 4,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/971
972,The Devil's Dictionary,Ambrose Bierce,http://www.gutenberg.org/ebooks/972
974,The Secret Agent: A Simple Tale,Joseph Conrad,http://www.gutenberg.org/ebooks/974
975,Ethics — Part 5,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/975
976,Tanglewood Tales,Nathaniel Hawthorne,http://www.gutenberg.org/ebooks/976
982,The Book of Nonsense,Edward Lear,http://www.gutenberg.org/ebooks/982
983,"Tour through the Eastern Counties of England, 1722",Daniel Defoe,http://www.gutenberg.org/ebooks/983
984,Who Was Who: 5000 B. C. to Date,Irwin Leslie Gordon,http://www.gutenberg.org/ebooks/984
989,Theologico-Political Treatise — Part 1,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/989
990,Theologico-Political Treatise — Part 2,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/990
991,A Theological-Political Treatise [Part III],Benedictus de Spinoza,http://www.gutenberg.org/ebooks/991
992,A Theological-Political Treatise [Part IV],Benedictus de Spinoza,http://www.gutenberg.org/ebooks/992
994,Riders to the Sea,J. M. Synge,http://www.gutenberg.org/ebooks/994
996,Don Quixote,Miguel de Cervantes Saavedra,http://www.gutenberg.org/ebooks/996
1001,"Divine Comedy, Longfellow's Translation, Hell",Dante Alighieri,http://www.gutenberg.org/ebooks/1001
1002,"Divine Comedy, Longfellow's Translation, Purgatory",Dante Alighieri,http://www.gutenberg.org/ebooks/1002
1003,"Divine Comedy, Longfellow's Translation, Paradise",Dante Alighieri,http://www.gutenberg.org/ebooks/1003
1004,"Divine Comedy, Longfellow's Translation, Complete",Dante Alighieri,http://www.gutenberg.org/ebooks/1004
1005,"Divine Comedy, Cary's Translation, Hell",Dante Alighieri,http://www.gutenberg.org/ebooks/1005
1006,"Divine Comedy, Cary's Translation, Purgatory",Dante Alighieri,http://www.gutenberg.org/ebooks/1006
1007,"Divine Comedy, Cary's Translation, Paradise",Dante Alighieri,http://www.gutenberg.org/ebooks/1007
1008,"Divine Comedy, Cary's Translation, Complete",Dante Alighieri,http://www.gutenberg.org/ebooks/1008
1012,La Divina Commedia di Dante,Dante Alighieri,http://www.gutenberg.org/ebooks/1012
1013,The First Men in the Moon,H. G. Wells,http://www.gutenberg.org/ebooks/1013
1014,The Lure of the Dim Trails,B. M. Bower,http://www.gutenberg.org/ebooks/1014
1015,The Oregon Trail: Sketches of Prairie and Rocky-Mountain Life,Francis Parkman,http://www.gutenberg.org/ebooks/1015
1016,On the Improvement of the Understanding,Benedictus de Spinoza,http://www.gutenberg.org/ebooks/1016
1026,The Diary of a Nobody,George Grossmith and Weedon Grossmith,http://www.gutenberg.org/ebooks/1026
1027,The Lone Star Ranger: A Romance of the Border,Zane Grey,http://www.gutenberg.org/ebooks/1027
1033,Rose o' the River,Kate Douglas Smith Wiggin,http://www.gutenberg.org/ebooks/1033
1036,Joe Wilson and His Mates,Henry Lawson,http://www.gutenberg.org/ebooks/1036
1039,Missionary Travels and Researches in South Africa,David Livingstone,http://www.gutenberg.org/ebooks/1039
1059,The World Set Free,H. G. Wells,http://www.gutenberg.org/ebooks/1059
1067,Personal Memoirs of U. S. Grant — Volume 1,Ulysses S. Grant,http://www.gutenberg.org/ebooks/1067
1068,Personal Memoirs of U. S. Grant — Volume 2,Ulysses S. Grant,http://www.gutenberg.org/ebooks/1068
1076,The Wallet of Kai Lung,Ernest Bramah,http://www.gutenberg.org/ebooks/1076
1077,The Mirror of Kong Ho,Ernest Bramah,http://www.gutenberg.org/ebooks/1077
1078,The Scouts of the Valley,Joseph A. Altsheler,http://www.gutenberg.org/ebooks/1078
1082,Voyage of the Paper Canoe,Nathaniel H. Bishop,http://www.gutenberg.org/ebooks/1082
1084,Recipes Tried and True,First Presbyterian Church (Marion,http://www.gutenberg.org/ebooks/1084
1095,The Light of the Western Stars,Zane Grey,http://www.gutenberg.org/ebooks/1095
1112,The Tragedy of Romeo and Juliet,William Shakespeare,http://www.gutenberg.org/ebooks/1112
1145,Rupert of Hentzau: From The Memoirs of Fritz Von Tarlenheim,Anthony Hope,http://www.gutenberg.org/ebooks/1145
1149,From London to Land's End,Daniel Defoe,http://www.gutenberg.org/ebooks/1149
1152,The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda,,http://www.gutenberg.org/ebooks/1152
1153,The Chessmen of Mars,Edgar Rice Burroughs,http://www.gutenberg.org/ebooks/1153
1154,The Voyages of Doctor Dolittle,Hugh Lofting,http://www.gutenberg.org/ebooks/1154
1155,The Secret Adversary,Agatha Christie,http://www.gutenberg.org/ebooks/1155
1159,Fire-Tongue,Sax Rohmer,http://www.gutenberg.org/ebooks/1159
1167,A Strange Disappearance,Anna Katharine Green,http://www.gutenberg.org/ebooks/1167
1176,On Horsemanship,Xenophon,http://www.gutenberg.org/ebooks/1176
1182,Dope,Sax Rohmer,http://www.gutenberg.org/ebooks/1182
1183,The Return of Dr. Fu-Manchu,Sax Rohmer,http://www.gutenberg.org/ebooks/1183
1184,"The Count of Monte Cristo, Illustrated",Alexandre Dumas,http://www.gutenberg.org/ebooks/1184
1188,The Lair of the White Worm,Bram Stoker,http://www.gutenberg.org/ebooks/1188
1198,Robbery under Arms,Rolf Boldrewood,http://www.gutenberg.org/ebooks/1198
1199,An Anthology of Australian Verse,Bertram Stevens,http://www.gutenberg.org/ebooks/1199
1204,Cabin Fever,B. M. Bower,http://www.gutenberg.org/ebooks/1204
1206,The Flying U Ranch,B. M. Bower,http://www.gutenberg.org/ebooks/1206
1216,"Reflections on the Decline of Science in England, and on Some of Its Causes",,http://www.gutenberg.org/ebooks/1216
1217,Penelope's Experiences in Scotland,Kate Douglas Smith Wiggin,http://www.gutenberg.org/ebooks/1217
1221,"A Preliminary Revision of the North American Species of Cactus, Anhalonium, and",,http://www.gutenberg.org/ebooks/1221
1226,"The Journal of Abnormal Psychology, Volume 10",Various,http://www.gutenberg.org/ebooks/1226
1228,On the Origin of Species By Means of Natural Selection,Charles Darwin,http://www.gutenberg.org/ebooks/1228
1231,On the Track,Henry Lawson,http://www.gutenberg.org/ebooks/1231
1232,The Prince,Niccolò Machiavelli,http://www.gutenberg.org/ebooks/1232
1233,The Origin and Nature of the Emotions; Miscellaneous Papers,Crile,http://www.gutenberg.org/ebooks/1233
1236,First Across the Continent,Noah Brooks,http://www.gutenberg.org/ebooks/1236
1237,Father Goriot,Honoré de Balzac,http://www.gutenberg.org/ebooks/1237
1239,The Spirit of the Border: A Romance of the Early Settlers in the Ohio Valley,,http://www.gutenberg.org/ebooks/1239
1250,Anthem,Ayn Rand,http://www.gutenberg.org/ebooks/1250
1251,Le Morte d'Arthur: Volume 1,Sir Thomas Malory,http://www.gutenberg.org/ebooks/1251
1252,Le Morte d'Arthur: Volume 2,Sir Thomas Malory,http://www.gutenberg.org/ebooks/1252
1257,The Three Musketeers,Alexandre Dumas,http://www.gutenberg.org/ebooks/1257
1259,Twenty Years After,Alexandre Dumas,http://www.gutenberg.org/ebooks/1259
1261,Betty Zane,Zane Grey,http://www.gutenberg.org/ebooks/1261
1262,The Heritage of the Desert: A Novel,Zane Grey,http://www.gutenberg.org/ebooks/1262
1265,Queen Victoria,Lytton Strachey,http://www.gutenberg.org/ebooks/1265
1267,Kai Lung's Golden Hours,Ernest Bramah,http://www.gutenberg.org/ebooks/1267
1268,The Mysterious Island,Jules Verne,http://www.gutenberg.org/ebooks/1268
1271,Bygone Beliefs: Being a Series of Excursions in the Byways of Thought,Redgrove,http://www.gutenberg.org/ebooks/1271
1272,The Riddle of the Rhine: Chemical Strategy in Peace and War,Victor Lefebure,http://www.gutenberg.org/ebooks/1272
1278,Penelope's English Experiences,Kate Douglas Smith Wiggin,http://www.gutenberg.org/ebooks/1278
1279,Poems and Songs of Robert Burns,Robert Burns,http://www.gutenberg.org/ebooks/1279
1282,"Tom Swift Among the Diamond Makers; Or, The Secret of Phantom Mountain",Appleton,http://www.gutenberg.org/ebooks/1282
1283,"Tom Swift and His Wizard Camera; Or, Thrilling Adventures While Taking Moving",,http://www.gutenberg.org/ebooks/1283
1284,"Tom Swift and His Air Scout; Or, Uncle Sam's Mastery of the Sky",Victor Appleton,http://www.gutenberg.org/ebooks/1284
1290,Salammbo,Gustave Flaubert,http://www.gutenberg.org/ebooks/1290
1298,The Virginian: A Horseman of the Plains,Owen Wister,http://www.gutenberg.org/ebooks/1298
1299,The Heritage of the Sioux,B. M. Bower,http://www.gutenberg.org/ebooks/1299
1300,Riders of the Purple Sage,Zane Grey,http://www.gutenberg.org/ebooks/1300
1302,The Enemies of Books,William Blades,http://www.gutenberg.org/ebooks/1302
1311,If: A Play in Four Acts,Lord Dunsany,http://www.gutenberg.org/ebooks/1311
1312,Selected Stories of Bret Harte,Bret Harte,http://www.gutenberg.org/ebooks/1312
1313,Over the Sliprails,Henry Lawson,http://www.gutenberg.org/ebooks/1313
1317,"Saltbush Bill, J. P.",A. B. Paterson,http://www.gutenberg.org/ebooks/1317
1319,Increasing Human Efficiency in Business,Walter Dill Scott,http://www.gutenberg.org/ebooks/1319
1320,"Criminal Psychology: A Manual for Judges, Practitioners, and Students",Hans Gross,http://www.gutenberg.org/ebooks/1320
1323,History of the Conquest of Peru,William Hickling Prescott,http://www.gutenberg.org/ebooks/1323
1329,A Voyage to Arcturus,David Lindsay,http://www.gutenberg.org/ebooks/1329
1342,Pride and Prejudice,Jane Austen,http://www.gutenberg.org/ebooks/1342
1347,A New Philosophy: Henri Bergson,Edouard Le Roy,http://www.gutenberg.org/ebooks/1347
1353,Off on a Comet! a Journey through Planetary Space,Jules Verne,http://www.gutenberg.org/ebooks/1353
1354,Chronicles of Avonlea,L. M. Montgomery,http://www.gutenberg.org/ebooks/1354
1359,A Guide to the Best Historical Novels and Tales,Jonathan Nield,http://www.gutenberg.org/ebooks/1359
1361,"Tom Swift and His Giant Cannon; Or, The Longest Shots on Record",Victor Appleton,http://www.gutenberg.org/ebooks/1361
1362,"Tom Swift and His Undersea Search; Or, the Treasure on the Floor of the Atlantic",,http://www.gutenberg.org/ebooks/1362
1363,"Tom Swift Among the Fire Fighters; Or, Battling with Flames from the Air",,http://www.gutenberg.org/ebooks/1363
1364,"Tom Swift and His Electric Locomotive; Or, Two Miles a Minute on the Rails",,http://www.gutenberg.org/ebooks/1364
1365,The Complete Poetical Works of Henry Wadsworth Longfellow,Longfellow,http://www.gutenberg.org/ebooks/1365
1366,The Cloister and the Hearth,Charles Reade,http://www.gutenberg.org/ebooks/1366
1371,"Astoria; Or, Anecdotes of an Enterprise Beyond the Rocky Mountains",Irving,http://www.gutenberg.org/ebooks/1371
1375,New Chronicles of Rebecca,Kate Douglas Smith Wiggin,http://www.gutenberg.org/ebooks/1375
1377,The Talisman,Walter Scott,http://www.gutenberg.org/ebooks/1377
1390,"The Jimmyjohn Boss, and Other Stories",Owen Wister,http://www.gutenberg.org/ebooks/1390
1391,Penelope's Irish Experiences,Kate Douglas Smith Wiggin,http://www.gutenberg.org/ebooks/1391
1396,"Rienzi, the Last of the Roman Tribunes",Baron Edward Bulwer Lytton Lytton,http://www.gutenberg.org/ebooks/1396
1399,Anna Karenina,graf Leo Tolstoy,http://www.gutenberg.org/ebooks/1399
1401,Tarzan the Untamed,Edgar Rice Burroughs,http://www.gutenberg.org/ebooks/1401
1404,The Federalist Papers,"Alexander Hamilton, John Jay, and James Madison",http://www.gutenberg.org/ebooks/1404
1429,"The Garden Party, and Other Stories",Katherine Mansfield,http://www.gutenberg.org/ebooks/1429
1430,Beautiful Stories from Shakespeare,E. Nesbit and William Shakespeare,http://www.gutenberg.org/ebooks/1430
1441,The Story of an African Farm,Olive Schreiner,http://www.gutenberg.org/ebooks/1441
1448,Heidi,Johanna Spyri,http://www.gutenberg.org/ebooks/1448
1452,Native Life in South Africa,Sol. T. Plaatje,http://www.gutenberg.org/ebooks/1452
1458,Dream Life and Real Life: A Little African Story,Olive Schreiner,http://www.gutenberg.org/ebooks/1458
1460,The Black Dwarf,Walter Scott,http://www.gutenberg.org/ebooks/1460
1461,A Legend of Montrose,Walter Scott,http://www.gutenberg.org/ebooks/1461
1467,Some Christmas Stories,Charles Dickens,http://www.gutenberg.org/ebooks/1467
1468,"The History of England, from the Accession of James II — Volume 1",Macaulay,http://www.gutenberg.org/ebooks/1468
1470,The Fall of the Moghul Empire of Hindustan,H. G. Keene,http://www.gutenberg.org/ebooks/1470
1472,In a German Pension,Katherine Mansfield,http://www.gutenberg.org/ebooks/1472
1480,Tom Brown's School Days,Thomas Hughes,http://www.gutenberg.org/ebooks/1480
1484,The Four Horsemen of the Apocalypse,Vicente Blasco Ibáñez,http://www.gutenberg.org/ebooks/1484
1487,The Perfect Wagnerite: A Commentary on the Niblung's Ring,Bernard Shaw,http://www.gutenberg.org/ebooks/1487
1493,The Legends of the Jews — Volume 1,Louis Ginzberg,http://www.gutenberg.org/ebooks/1493
1494,The Legends of the Jews — Volume 2,Louis Ginzberg,http://www.gutenberg.org/ebooks/1494
1497,The Republic,Plato,http://www.gutenberg.org/ebooks/1497
1533,Macbeth,William Shakespeare,http://www.gutenberg.org/ebooks/1533
1549,Commentary on the Epistle to the Galatians,Martin Luther,http://www.gutenberg.org/ebooks/1549
1550,A Lady of Quality,Frances Hodgson Burnett,http://www.gutenberg.org/ebooks/1550
1557,Men of Iron,Howard Pyle,http://www.gutenberg.org/ebooks/1557
1560,The San Francisco Calamity,Earthquake and Fire Charles Morris,http://www.gutenberg.org/ebooks/1560
1561,Pagan and Christian Creeds: Their Origin and Meaning,Edward Carpenter,http://www.gutenberg.org/ebooks/1561
1563,The Crystal Stopper,Maurice Leblanc,http://www.gutenberg.org/ebooks/1563
1565,The Last Days of Pompeii,Baron Edward Bulwer Lytton Lytton,http://www.gutenberg.org/ebooks/1565
1573,"Frank's Campaign; Or, The Farm and the Camp",Jr. Horatio Alger,http://www.gutenberg.org/ebooks/1573
1597,Andersen's Fairy Tales,H. C. Andersen,http://www.gutenberg.org/ebooks/1597
1605,The Crock of Gold,James Stephens,http://www.gutenberg.org/ebooks/1605
1606,Kenilworth,Walter Scott,http://www.gutenberg.org/ebooks/1606
1607,A Journey in Other Worlds: A Romance of the Future,John Jacob Astor,http://www.gutenberg.org/ebooks/1607
1615,Old English Libraries,Ernest Albert Savage,http://www.gutenberg.org/ebooks/1615
1619,La Celestina,Fernando de Rojas,http://www.gutenberg.org/ebooks/1619
1631,A Monk of Fife,Andrew Lang,http://www.gutenberg.org/ebooks/1631
1635,Ion,Plato,http://www.gutenberg.org/ebooks/1635
1642,Euthyphro,Plato,http://www.gutenberg.org/ebooks/1642
1644,The Adventures of Gerard,Arthur Conan Doyle,http://www.gutenberg.org/ebooks/1644
1645,Rhymes a la Mode,Andrew Lang,http://www.gutenberg.org/ebooks/1645
1651,The Mystery of Orcival,Emile Gaboriau,http://www.gutenberg.org/ebooks/1651
1653,The Imitation of Christ,à Kempis Thomas,http://www.gutenberg.org/ebooks/1653
1656,Apology,Plato,http://www.gutenberg.org/ebooks/1656
1657,Crito,Plato,http://www.gutenberg.org/ebooks/1657
1658,Phaedo,Plato,http://www.gutenberg.org/ebooks/1658
1661,The Adventures of Sherlock Holmes,Arthur Conan Doyle,http://www.gutenberg.org/ebooks/1661
1662,The 1997 CIA World Factbook,United States. Central Intelligence Agency,http://www.gutenberg.org/ebooks/1662
1666,The Golden Asse,Apuleius,http://www.gutenberg.org/ebooks/1666
1670,Luther's Little Instruction Book: The Small Catechism of Martin Luther,Luther,http://www.gutenberg.org/ebooks/1670
1685,The Mystery of the Yellow Room,Gaston Leroux,http://www.gutenberg.org/ebooks/1685
1686,The Secret of the Night,Gaston Leroux,http://www.gutenberg.org/ebooks/1686
1690,Marie: An Episode in the Life of the Late Allan Quatermain,H. Rider Haggard,http://www.gutenberg.org/ebooks/1690
